"","season","week","half","even_wk","team","result","win","tie","loss"
"445",2000,14,"second","even","New York Jets",10,1,0,0
"446",2000,14,"second","even","Philadelphia Eagles",-2,0,0,1
"447",2000,14,"second","even","Pittsburgh Steelers",1,1,0,0
"448",2000,14,"second","even","San Diego Chargers",-28,0,0,1
"449",2000,14,"second","even","Tampa Bay Buccaneers",20,1,0,0
"450",2000,14,"second","even","Washington Redskins",-2,0,0,1
"451",2000,14,"second","even","New England Patriots",6,1,0,0
"452",2000,15,"second","odd","Baltimore Ravens",21,1,0,0
"453",2000,15,"second","odd","Chicago Bears",7,1,0,0
"454",2000,15,"second","odd","Cleveland Browns",-11,0,0,1
"455",2000,15,"second","odd","Dallas Cowboys",19,1,0,0
"456",2000,15,"second","odd","Denver Broncos",7,1,0,0
"457",2000,15,"second","odd","Green Bay Packers",13,1,0,0
"458",2000,15,"second","odd","Jacksonville Jaguars",34,1,0,0
"459",2000,15,"second","odd","Kansas City Chiefs",1,1,0,0
"460",2000,15,"second","odd","Miami Dolphins",-3,0,0,1
"461",2000,15,"second","odd","New York Giants",20,1,0,0
"462",2000,15,"second","odd","Oakland Raiders",24,1,0,0
"463",2000,15,"second","odd","San Francisco 49ers",-4,0,0,1
"464",2000,15,"second","odd","St. Louis Rams",11,1,0,0
"465",2000,15,"second","odd","Tennessee Titans",32,1,0,0
"466",2000,15,"second","odd","Indianapolis Colts",24,1,0,0
"467",2000,16,"second","even","Pittsburgh Steelers",21,1,0,0
"468",2000,16,"second","even","Seattle Seahawks",3,1,0,0
"469",2000,16,"second","even","Arizona Cardinals",-6,0,0,1
"470",2000,16,"second","even","Buffalo Bills",-3,0,0,1
"471",2000,16,"second","even","Carolina Panthers",8,1,0,0
"472",2000,16,"second","even","Cincinnati Bengals",3,1,0,0
"473",2000,16,"second","even","Cleveland Browns",-24,0,0,1
"474",2000,16,"second","even","Dallas Cowboys",-4,0,0,1
"475",2000,16,"second","even","Kansas City Chiefs",13,1,0,0
"476",2000,16,"second","even","Miami Dolphins",-7,0,0,1
"477",2000,16,"second","even","Minnesota Vikings",-5,0,0,1
"478",2000,16,"second","even","New Orleans Saints",16,1,0,0
"479",2000,16,"second","even","New York Jets",-3,0,0,1
"480",2000,16,"second","even","San Francisco 49ers",17,1,0,0
"481",2000,16,"second","even","Tampa Bay Buccaneers",3,1,0,0
"482",2000,17,"second","odd","Denver Broncos",29,1,0,0
"483",2000,17,"second","odd","New York Giants",3,1,0,0
"484",2000,17,"second","odd","Seattle Seahawks",-19,0,0,1
"485",2000,17,"second","odd","Atlanta Falcons",16,1,0,0
"486",2000,17,"second","odd","Baltimore Ravens",14,1,0,0
"487",2000,17,"second","odd","Detroit Lions",-3,0,0,1
"488",2000,17,"second","odd","Green Bay Packers",3,1,0,0
"489",2000,17,"second","odd","Indianapolis Colts",21,1,0,0
"490",2000,17,"second","odd","New England Patriots",-3,0,0,1
"491",2000,17,"second","odd","New Orleans Saints",-5,0,0,1
"492",2000,17,"second","odd","Oakland Raiders",43,1,0,0
"493",2000,17,"second","odd","Philadelphia Eagles",9,1,0,0
"494",2000,17,"second","odd","San Diego Chargers",-13,0,0,1
"495",2000,17,"second","odd","Washington Redskins",17,1,0,0
"496",2000,17,"second","odd","Tennessee Titans",31,1,0,0
"497",2001,1,"first","odd","Baltimore Ravens",11,1,0,0
"498",2001,1,"first","odd","Buffalo Bills",-18,0,0,1
"499",2001,1,"first","odd","Cincinnati Bengals",6,1,0,0
"500",2001,1,"first","odd","Cleveland Browns",-3,0,0,1
"501",2001,1,"first","odd","Dallas Cowboys",-4,0,0,1
"502",2001,1,"first","odd","Green Bay Packers",22,1,0,0
"503",2001,1,"first","odd","Jacksonville Jaguars",18,1,0,0
"504",2001,1,"first","odd","Kansas City Chiefs",-3,0,0,1
"505",2001,1,"first","odd","Minnesota Vikings",-11,0,0,1
"506",2001,1,"first","odd","New York Jets",-21,0,0,1
"507",2001,1,"first","odd","Philadelphia Eagles",-3,0,0,1
"508",2001,1,"first","odd","San Diego Chargers",27,1,0,0
"509",2001,1,"first","odd","San Francisco 49ers",3,1,0,0
"510",2001,1,"first","odd","Tennessee Titans",-8,0,0,1
"511",2001,1,"first","odd","Denver Broncos",11,1,0,0
"512",2001,2,"first","even","Arizona Cardinals",-21,0,0,1
"513",2001,2,"first","even","Atlanta Falcons",8,1,0,0
"514",2001,2,"first","even","Chicago Bears",7,1,0,0
"515",2001,2,"first","even","Cincinnati Bengals",11,1,0,0
"516",2001,2,"first","even","Cleveland Browns",10,1,0,0
"517",2001,2,"first","even","Dallas Cowboys",-11,0,0,1
"518",2001,2,"first","even","Indianapolis Colts",16,1,0,0
"519",2001,2,"first","even","Jacksonville Jaguars",7,1,0,0
"520",2001,2,"first","even","Kansas City Chiefs",-10,0,0,1
"521",2001,2,"first","even","Miami Dolphins",3,1,0,0
"522",2001,2,"first","even","New England Patriots",-7,0,0,1
"523",2001,2,"first","even","San Francisco 49ers",-4,0,0,1
"524",2001,2,"first","even","Seattle Seahawks",-24,0,0,1
"525",2001,2,"first","even","Green Bay Packers",37,1,0,0
"526",2001,3,"first","odd","Arizona Cardinals",-20,0,0,1
"527",2001,3,"first","odd","Buffalo Bills",-17,0,0,1
"528",2001,3,"first","odd","Carolina Panthers",-21,0,0,1
"529",2001,3,"first","odd","Denver Broncos",-7,0,0,1
"530",2001,3,"first","odd","Jacksonville Jaguars",-9,0,0,1
"531",2001,3,"first","odd","Minnesota Vikings",4,1,0,0
"532",2001,3,"first","odd","New England Patriots",31,1,0,0
"533",2001,3,"first","odd","New York Giants",8,1,0,0
"534",2001,3,"first","odd","Oakland Raiders",24,1,0,0
"535",2001,3,"first","odd","Philadelphia Eagles",22,1,0,0
"536",2001,3,"first","odd","San Diego Chargers",14,1,0,0
"537",2001,3,"first","odd","St. Louis Rams",32,1,0,0
"538",2001,3,"first","odd","Washington Redskins",-32,0,0,1
"539",2001,3,"first","odd","New York Jets",-2,0,0,1
"540",2001,4,"first","even","Atlanta Falcons",-28,0,0,1
"541",2001,4,"first","even","Baltimore Ravens",19,1,0,0
"542",2001,4,"first","even","Buffalo Bills",-6,0,0,1
"543",2001,4,"first","even","Cleveland Browns",4,1,0,0
"544",2001,4,"first","even","Denver Broncos",14,1,0,0
"545",2001,4,"first","even","Miami Dolphins",20,1,0,0
"546",2001,4,"first","even","New Orleans Saints",13,1,0,0
"547",2001,4,"first","even","New York Giants",14,1,0,0
"548",2001,4,"first","even","Oakland Raiders",7,1,0,0
"549",2001,4,"first","even","Philadelphia Eagles",-1,0,0,1
"550",2001,4,"first","even","Pittsburgh Steelers",9,1,0,0
"551",2001,4,"first","even","San Francisco 49ers",10,1,0,0
"552",2001,4,"first","even","Seattle Seahawks",9,1,0,0
"553",2001,4,"first","even","Tampa Bay Buccaneers",4,1,0,0
"554",2001,4,"first","even","Detroit Lions",-35,0,0,1
"555",2001,5,"first","odd","Atlanta Falcons",-6,0,0,1
"556",2001,5,"first","odd","Carolina Panthers",-2,0,0,1
"557",2001,5,"first","odd","Chicago Bears",7,1,0,0
"558",2001,5,"first","odd","Cincinnati Bengals",10,1,0,0
"559",2001,5,"first","odd","Green Bay Packers",8,1,0,0
"560",2001,5,"first","odd","Indianapolis Colts",-5,0,0,1
"561",2001,5,"first","odd","Kansas City Chiefs",-3,0,0,1
"562",2001,5,"first","odd","Minnesota Vikings",5,1,0,0
"563",2001,5,"first","odd","New England Patriots",3,1,0,0
"564",2001,5,"first","odd","New York Jets",4,1,0,0
"565",2001,5,"first","odd","Seattle Seahawks",13,1,0,0
"566",2001,5,"first","odd","St. Louis Rams",1,1,0,0
"567",2001,5,"first","odd","Tennessee Titans",3,1,0,0
"568",2001,5,"first","odd","Dallas Cowboys",2,1,0,0
"569",2001,6,"first","even","Jacksonville Jaguars",-3,0,0,1
"570",2001,6,"first","even","Arizona Cardinals",8,1,0,0
"571",2001,6,"first","even","Cincinnati Bengals",-24,0,0,1
"572",2001,6,"first","even","Cleveland Browns",10,1,0,0
"573",2001,6,"first","even","Detroit Lions",-3,0,0,1
"574",2001,6,"first","even","Indianapolis Colts",-21,0,0,1
"575",2001,6,"first","even","Minnesota Vikings",22,1,0,0
"576",2001,6,"first","even","New Orleans Saints",-7,0,0,1
"577",2001,6,"first","even","New York Jets",-20,0,0,1
"578",2001,6,"first","even","San Diego Chargers",17,1,0,0
"579",2001,6,"first","even","Tampa Bay Buccaneers",-7,0,0,1
"580",2001,6,"first","even","Washington Redskins",3,1,0,0
"581",2001,6,"first","even","New York Giants",-1,0,0,1
"582",2001,7,"first","odd","Kansas City Chiefs",-7,0,0,1
"583",2001,7,"first","odd","Baltimore Ravens",1,1,0,0
"584",2001,7,"first","odd","Carolina Panthers",-1,0,0,1
"585",2001,7,"first","odd","Chicago Bears",6,1,0,0
"586",2001,7,"first","odd","Dallas Cowboys",14,1,0,0
"587",2001,7,"first","odd","Denver Broncos",11,1,0,0
"588",2001,7,"first","odd","Detroit Lions",-4,0,0,1
"589",2001,7,"first","odd","Philadelphia Eagles",-10,0,0,1
"590",2001,7,"first","odd","San Diego Chargers",3,1,0,0
"591",2001,7,"first","odd","Seattle Seahawks",-4,0,0,1
"592",2001,7,"first","odd","St. Louis Rams",-3,0,0,1
"593",2001,7,"first","odd","Tampa Bay Buccaneers",27,1,0,0
"594",2001,7,"first","odd","Washington Redskins",14,1,0,0
"595",2001,7,"first","odd","Pittsburgh Steelers",27,1,0,0
"596",2001,8,"first","even","Arizona Cardinals",-14,0,0,1
"597",2001,8,"first","even","Atlanta Falcons",-14,0,0,1
"598",2001,8,"first","even","Buffalo Bills",-16,0,0,1
"599",2001,8,"first","even","Chicago Bears",6,1,0,0
"600",2001,8,"first","even","Green Bay Packers",1,1,0,0
"601",2001,8,"first","even","Miami Dolphins",17,1,0,0
"602",2001,8,"first","even","New Orleans Saints",-7,0,0,1
"603",2001,8,"first","even","New York Giants",3,1,0,0
"604",2001,8,"first","even","Pittsburgh Steelers",-3,0,0,1
"605",2001,8,"first","even","San Diego Chargers",-5,0,0,1
"606",2001,8,"first","even","San Francisco 49ers",8,1,0,0
"607",2001,8,"first","even","Tennessee Titans",4,1,0,0
"608",2001,8,"first","even","Washington Redskins",13,1,0,0
"609",2001,8,"first","even","Oakland Raiders",10,1,0,0
"610",2001,9,"first","odd","Arizona Cardinals",-7,0,0,1
"611",2001,9,"first","odd","Atlanta Falcons",7,1,0,0
"612",2001,9,"first","odd","Chicago Bears",-8,0,0,1
"613",2001,9,"first","odd","Cleveland Browns",-3,0,0,1
"614",2001,9,"first","odd","Denver Broncos",10,1,0,0
"615",2001,9,"first","odd","Detroit Lions",-3,0,0,1
"616",2001,9,"first","odd","Indianapolis Colts",-3,0,0,1
"617",2001,9,"first","odd","Jacksonville Jaguars",17,1,0,0
"618",2001,9,"first","odd","New England Patriots",10,1,0,0
"619",2001,9,"first","odd","New York Jets",20,1,0,0
"620",2001,9,"first","odd","Philadelphia Eagles",31,1,0,0
"621",2001,9,"first","odd","San Francisco 49ers",1,1,0,0
"622",2001,9,"first","odd","Seattle Seahawks",7,1,0,0
"623",2001,9,"first","odd","St. Louis Rams",34,1,0,0
"624",2001,9,"first","odd","Tennessee Titans",-6,0,0,1
"625",2001,10,"second","even","Arizona Cardinals",7,1,0,0
"626",2001,10,"second","even","Baltimore Ravens",-10,0,0,1
"627",2001,10,"second","even","Buffalo Bills",-3,0,0,1
"628",2001,10,"second","even","Carolina Panthers",-3,0,0,1
"629",2001,10,"second","even","Cincinnati Bengals",-13,0,0,1
"630",2001,10,"second","even","Dallas Cowboys",-33,0,0,1
"631",2001,10,"second","even","Denver Broncos",-7,0,0,1
"632",2001,10,"second","even","Green Bay Packers",-3,0,0,1
"633",2001,10,"second","even","Miami Dolphins",-24,0,0,1
"634",2001,10,"second","even","New England Patriots",-7,0,0,1
"635",2001,10,"second","even","New Orleans Saints",14,1,0,0
"636",2001,10,"second","even","Oakland Raiders",10,1,0,0
"637",2001,10,"second","even","Pittsburgh Steelers",13,1,0,0
"638",2001,10,"second","even","Tampa Bay Buccaneers",-3,0,0,1
"639",2001,10,"second","even","Minnesota Vikings",12,1,0,0
"640",2001,11,"second","odd","Dallas Cowboys",-2,0,0,1
"641",2001,11,"second","odd","Detroit Lions",-2,0,0,1
"642",2001,11,"second","odd","Buffalo Bills",-7,0,0,1
"643",2001,11,"second","odd","Carolina Panthers",-3,0,0,1
"644",2001,11,"second","odd","Cleveland Browns",18,1,0,0
"645",2001,11,"second","odd","Indianapolis Colts",-19,0,0,1
"646",2001,11,"second","odd","Jacksonville Jaguars",-3,0,0,1
"647",2001,11,"second","odd","Kansas City Chiefs",12,1,0,0
"648",2001,11,"second","odd","Minnesota Vikings",-7,0,0,1
"649",2001,11,"second","odd","New England Patriots",17,1,0,0
"650",2001,11,"second","odd","New York Giants",-18,0,0,1
"651",2001,11,"second","odd","Philadelphia Eagles",-10,0,0,1
"652",2001,11,"second","odd","San Diego Chargers",-3,0,0,1
"653",2001,11,"second","odd","Tennessee Titans",-10,0,0,1
"654",2001,11,"second","odd","St. Louis Rams",-7,0,0,1
"655",2001,12,"second","even","Kansas City Chiefs",-13,0,0,1
"656",2001,12,"second","even","Atlanta Falcons",-29,0,0,1
"657",2001,12,"second","even","Baltimore Ravens",12,1,0,0
"658",2001,12,"second","even","Chicago Bears",3,1,0,0
"659",2001,12,"second","even","Cincinnati Bengals",-3,0,0,1
"660",2001,12,"second","even","Cleveland Browns",-16,0,0,1
"661",2001,12,"second","even","Miami Dolphins",11,1,0,0
"662",2001,12,"second","even","New Orleans Saints",4,1,0,0
"663",2001,12,"second","even","New York Jets",-1,0,0,1
"664",2001,12,"second","even","Oakland Raiders",-3,0,0,1
"665",2001,12,"second","even","Pittsburgh Steelers",5,1,0,0
"666",2001,12,"second","even","San Francisco 49ers",35,1,0,0
"667",2001,12,"second","even","Seattle Seahawks",3,1,0,0
"668",2001,12,"second","even","Washington Redskins",-6,0,0,1
"669",2001,12,"second","even","Jacksonville Jaguars",-7,0,0,1
"670",2001,13,"second","odd","Arizona Cardinals",-10,0,0,1
"671",2001,13,"second","odd","Atlanta Falcons",-18,0,0,1
"672",2001,13,"second","odd","Buffalo Bills",1,1,0,0
"673",2001,13,"second","odd","Cincinnati Bengals",-4,0,0,1
"674",2001,13,"second","odd","Dallas Cowboys",7,1,0,0
"675",2001,13,"second","odd","Denver Broncos",13,1,0,0
"676",2001,13,"second","odd","Green Bay Packers",10,1,0,0
"677",2001,13,"second","odd","Minnesota Vikings",18,1,0,0
"678",2001,13,"second","odd","New England Patriots",11,1,0,0
"679",2001,13,"second","odd","Oakland Raiders",2,1,0,0
"680",2001,13,"second","odd","Philadelphia Eagles",10,1,0,0
"681",2001,13,"second","odd","Pittsburgh Steelers",11,1,0,0
"682",2001,13,"second","odd","St. Louis Rams",13,1,0,0
"683",2001,13,"second","odd","Tampa Bay Buccaneers",3,1,0,0
"684",2001,13,"second","odd","Miami Dolphins",35,1,0,0
"685",2001,14,"second","even","New York Giants",4,1,0,0
"686",2001,14,"second","even","San Diego Chargers",-7,0,0,1
"687",2001,14,"second","even","Baltimore Ravens",-5,0,0,1
"688",2001,14,"second","even","Buffalo Bills",-3,0,0,1
"689",2001,14,"second","even","Chicago Bears",24,1,0,0
"690",2001,14,"second","even","Cleveland Browns",-5,0,0,1
"691",2001,14,"second","even","Detroit Lions",3,1,0,0
"692",2001,14,"second","even","Indianapolis Colts",14,1,0,0
"693",2001,14,"second","even","Kansas City Chiefs",3,1,0,0
"694",2001,14,"second","even","New York Jets",1,1,0,0
"695",2001,14,"second","even","San Francisco 49ers",21,1,0,0
"696",2001,14,"second","even","Seattle Seahawks",26,1,0,0
"697",2001,14,"second","even","Tennessee Titans",6,1,0,0
"698",2001,14,"second","even","Washington Redskins",-14,0,0,1
"699",2001,14,"second","even","New Orleans Saints",-13,0,0,1
"700",2001,15,"second","odd","New England Patriots",7,1,0,0
"701",2001,15,"second","odd","Oakland Raiders",-3,0,0,1
"702",2001,15,"second","odd","San Francisco 49ers",10,1,0,0
"703",2001,15,"second","odd","Arizona Cardinals",7,1,0,0
"704",2001,15,"second","odd","Atlanta Falcons",3,1,0,0
"705",2001,15,"second","odd","Baltimore Ravens",16,1,0,0
"706",2001,15,"second","odd","Carolina Panthers",-6,0,0,1
"707",2001,15,"second","odd","Green Bay Packers",23,1,0,0
"708",2001,15,"second","odd","Indianapolis Colts",-1,0,0,1
"709",2001,15,"second","odd","Kansas City Chiefs",3,1,0,0
"710",2001,15,"second","odd","Minnesota Vikings",-30,0,0,1
"711",2001,15,"second","odd","New York Giants",3,1,0,0
"712",2001,15,"second","odd","Pittsburgh Steelers",33,1,0,0
"713",2001,15,"second","odd","Tampa Bay Buccaneers",27,1,0,0
"714",2001,15,"second","odd","Washington Redskins",-5,0,0,1
"715",2001,16,"second","even","Tampa Bay Buccaneers",12,1,0,0
"716",2001,16,"second","even","Carolina Panthers",-23,0,0,1
"717",2001,16,"second","even","Cincinnati Bengals",3,1,0,0
"718",2001,16,"second","even","Dallas Cowboys",6,1,0,0
"719",2001,16,"second","even","Denver Broncos",6,1,0,0
"720",2001,16,"second","even","Detroit Lions",-24,0,0,1
"721",2001,16,"second","even","Green Bay Packers",11,1,0,0
"722",2001,16,"second","even","Jacksonville Jaguars",-4,0,0,1
"723",2001,16,"second","even","Miami Dolphins",7,1,0,0
"724",2001,16,"second","even","New Orleans Saints",-30,0,0,1
"725",2001,16,"second","even","New York Jets",-5,0,0,1
"726",2001,16,"second","even","Philadelphia Eagles",3,1,0,0
"727",2001,16,"second","even","San Diego Chargers",-3,0,0,1
"728",2001,16,"second","even","St. Louis Rams",25,1,0,0
"729",2001,16,"second","even","Tennessee Titans",-3,0,0,1
"730",2001,17,"second","odd","Carolina Panthers",-32,0,0,1
"731",2001,17,"second","odd","Chicago Bears",20,1,0,0
"732",2001,17,"second","odd","Detroit Lions",5,1,0,0
"733",2001,17,"second","odd","Indianapolis Colts",19,1,0,0
"734",2001,17,"second","odd","Miami Dolphins",27,1,0,0
"735",2001,17,"second","odd","New Orleans Saints",-38,0,0,1
"736",2001,17,"second","odd","New York Giants",-9,0,0,1
"737",2001,17,"second","odd","Oakland Raiders",-2,0,0,1
"738",2001,17,"second","odd","Pittsburgh Steelers",21,1,0,0
"739",2001,17,"second","odd","Seattle Seahawks",3,1,0,0
"740",2001,17,"second","odd","St. Louis Rams",18,1,0,0
"741",2001,17,"second","odd","Tampa Bay Buccaneers",-4,0,0,1
"742",2001,17,"second","odd","Tennessee Titans",-2,0,0,1
"743",2001,17,"second","odd","Washington Redskins",3,1,0,0
"744",2001,17,"second","odd","Baltimore Ravens",16,1,0,0
"745",2002,1,"first","odd","New York Giants",-3,0,0,1
"746",2002,1,"first","odd","Buffalo Bills",-6,0,0,1
"747",2002,1,"first","odd","Carolina Panthers",3,1,0,0
"748",2002,1,"first","odd","Chicago Bears",4,1,0,0
"749",2002,1,"first","odd","Cincinnati Bengals",-28,0,0,1
"750",2002,1,"first","odd","Cleveland Browns",-1,0,0,1
"751",2002,1,"first","odd","Denver Broncos",7,1,0,0
"752",2002,1,"first","odd","Green Bay Packers",3,1,0,0
"753",2002,1,"first","odd","Houston Texans",9,1,0,0
"754",2002,1,"first","odd","Jacksonville Jaguars",-3,0,0,1
"755",2002,1,"first","odd","Miami Dolphins",28,1,0,0
"756",2002,1,"first","odd","Oakland Raiders",14,1,0,0
"757",2002,1,"first","odd","Tampa Bay Buccaneers",-6,0,0,1
"758",2002,1,"first","odd","Tennessee Titans",3,1,0,0
"759",2002,1,"first","odd","Washington Redskins",8,1,0,0
"760",2002,1,"first","odd","New England Patriots",16,1,0,0
"761",2002,2,"first","even","Atlanta Falcons",-1,0,0,1
"762",2002,2,"first","even","Baltimore Ravens",-25,0,0,1
"763",2002,2,"first","even","Carolina Panthers",24,1,0,0
"764",2002,2,"first","even","Cleveland Browns",13,1,0,0
"765",2002,2,"first","even","Dallas Cowboys",8,1,0,0
"766",2002,2,"first","even","Indianapolis Colts",-8,0,0,1
"767",2002,2,"first","even","Kansas City Chiefs",-7,0,0,1
"768",2002,2,"first","even","Minnesota Vikings",-6,0,0,1
"769",2002,2,"first","even","New Orleans Saints",15,1,0,0
"770",2002,2,"first","even","New York Jets",-37,0,0,1
"771",2002,2,"first","even","Pittsburgh Steelers",-13,0,0,1
"772",2002,2,"first","even","San Diego Chargers",21,1,0,0
"773",2002,2,"first","even","San Francisco 49ers",-10,0,0,1
"774",2002,2,"first","even","Seattle Seahawks",-11,0,0,1
"775",2002,2,"first","even","St. Louis Rams",-5,0,0,1
"776",2002,2,"first","even","Washington Redskins",-30,0,0,1
"777",2002,3,"first","odd","Arizona Cardinals",-8,0,0,1
"778",2002,3,"first","odd","Atlanta Falcons",27,1,0,0
"779",2002,3,"first","odd","Chicago Bears",-6,0,0,1
"780",2002,3,"first","odd","Denver Broncos",5,1,0,0
"781",2002,3,"first","odd","Detroit Lions",-6,0,0,1
"782",2002,3,"first","odd","Houston Texans",-20,0,0,1
"783",2002,3,"first","odd","Miami Dolphins",27,1,0,0
"784",2002,3,"first","odd","Minnesota Vikings",-7,0,0,1
"785",2002,3,"first","odd","New England Patriots",3,1,0,0
"786",2002,3,"first","odd","New York Giants",3,1,0,0
"787",2002,3,"first","odd","Philadelphia Eagles",31,1,0,0
"788",2002,3,"first","odd","San Francisco 49ers",10,1,0,0
"789",2002,3,"first","odd","Tennessee Titans",-3,0,0,1
"790",2002,3,"first","odd","Tampa Bay Buccaneers",12,1,0,0
"791",2002,4,"first","even","Arizona Cardinals",14,1,0,0
"792",2002,4,"first","even","Buffalo Bills",6,1,0,0
"793",2002,4,"first","even","Cincinnati Bengals",-28,0,0,1
"794",2002,4,"first","even","Detroit Lions",5,1,0,0
